Subject,CondCode,Channel,Time,Amplitude
15,-1,F7,180,0.948007467663571
15,-1,F7,184,-1.89203172414167
15,-1,F7,188,-0.620147579254483
15,-1,F7,192,2.20070709371295
15,-1,F7,196,-0.0324443839378028
15,-1,F7,200,-3.87528088674164
15,-1,F7,204,3.75603806697531
15,-1,F7,208,0.888372651815567
15,-1,F7,212,-0.845877986428478
15,-1,F7,216,3.13244478926969
15,-1,F7,220,-0.7881056057785
15,-1,F7,224,0.314309022584449
15,-1,F7,228,-1.30748927579632
15,-1,F7,232,-0.946604385055711
15,-1,F7,236,-0.0262682310896565
15,-1,F7,240,3.10570137832824
15,-1,F7,244,-0.127147755634053
15,-1,F7,248,1.00244533280959
15,-1,F7,252,1.205950174521
15,-1,F7,256,0.683864296526217
15,-1,F7,260,-0.505203806574082
15,-1,F7,264,-2.79531659405622
15,-1,F7,268,0.702772589294936
15,-1,F7,272,-3.07032930387358
15,-1,F7,276,2.7764411783527
15,-1,F7,280,3.54214896643483
15,-1,F7,284,1.20089455427534
15,-1,F7,288,-0.991210175578941
15,-1,F7,292,1.23064591423563
15,-1,F7,296,-0.344470918921794
15,-1,F7,300,-2.76629430513107
15,-1,F7,304,1.59594390612219
15,-1,F7,308,0.462184702490096
15,-1,F7,312,-0.0755509080828324
15,-1,F7,316,-0.454330339037724
15,-1,F7,320,-0.982721760307892
15,-1,F7,324,0.122979424669504
15,-1,F7,328,-1.94525927328322
15,-1,F7,332,0.924442973888968
15,-1,F7,336,0.0114682181723684
15,-1,F7,340,0.57162118471928
15,-1,F7,344,3.72022629536838
15,-1,F7,348,0.0855406568401744
15,-1,F7,352,2.39771064068234
15,-1,F7,356,-0.144405930583303
15,-1,F7,360,1.99460386419621
15,-1,F7,364,0.293851501933145
15,-1,F7,368,-0.563389365990079
15,-1,F7,372,-4.41295538595257
15,-1,F7,376,3.66311685253058
15,-1,F7,380,2.03350035005796
15,-1,F7,384,0.564552633049036
15,-1,F7,388,1.86704898358469
15,-1,F7,392,0.0243369172377632
15,-1,F7,396,-0.635183797770156
15,-1,F7,400,-1.20226197607607
15,-1,F7,404,-3.33610777900343
15,-1,F7,408,0.884858989303881
15,-1,F7,412,-2.25651821114363
15,-1,F7,416,1.70009870268097
15,-1,F7,420,-3.06295132487388
15,-1,F7,424,1.76173714126932
15,-1,F7,428,0.0868899502251411
15,-1,F7,432,-2.04683868065818
15,-1,F7,436,-3.11074402500807
15,-1,F7,440,0.0838795445117467
15,-1,F7,444,0.605942885051571
15,-1,F7,448,-2.41261330017101
15,-1,F7,452,1.48072131584521
15,-1,F7,456,-0.964774901639225
15,-1,F7,460,2.93255468926156
15,-1,F7,464,0.64129712438149
15,-1,F7,468,0.332101577820743
15,-1,F7,472,-0.517872222889911
15,-1,F7,476,-0.163096500708453
15,-1,F7,480,4.33616084773773
15,-1,F7,484,1.69788776343655
15,-1,F7,488,3.74059715252445
15,-1,F7,492,-0.0175111842196465
15,-1,F7,496,-0.148141641144641
15,-1,F7,500,-2.09270741122956
15,-1,F7,504,-1.24949792831093
15,-1,F7,508,1.5905089308286
15,-1,F7,512,-4.40081560825304
15,-1,F7,516,0.429680269952059
15,-1,F7,520,-0.882470074542419
15,-1,F7,524,3.1447500251643
15,-1,F7,528,0.429595766728406
15,-1,F7,532,1.07009306699988
15,-1,F7,536,1.02762413210935
15,-1,F7,540,-0.0583405690992265
15,-1,F7,544,0.793472998608677
15,-1,F7,548,2.1636871108872
15,-1,F7,552,0.492451552543419
15,-1,F7,556,1.79405550513577
15,-1,F7,560,-2.05187691746201
15,-1,F7,564,1.2472166595037
15,-1,F7,568,0.95173806137523
15,-1,F7,572,-1.21872084969336
15,-1,F7,576,1.22535417575641
15,-1,F7,580,0.359484529599273
15,-1,F7,584,0.021183222790175
15,-1,F7,588,-0.457540160666664
15,-1,F7,592,2.75071984601687
15,-1,F7,596,2.65509614885948
15,-1,F7,600,-2.53749860228431
15,-1,F7,604,-0.0508425670685828
15,-1,F7,608,-4.45889509354273
15,-1,F7,612,2.18851107579793
15,-1,F7,616,-2.33949469740472
15,-1,F7,620,-0.834598323865842
15,-1,F7,624,2.9656471825656
15,-1,F7,628,-2.25425736494236
15,-1,F7,632,-0.0727726041988886
15,-1,F7,636,1.86314247164441
15,-1,F7,640,1.97871292279232
15,-1,F7,644,3.11456341012543
15,-1,F7,648,-0.964781877308636
15,-1,F7,652,-1.93408318184161
15,-1,F7,656,3.1872928362921
15,-1,F7,660,0.68901110429131
15,-1,F7,664,-0.345123336081669
15,-1,F7,668,-0.848266834707644
15,-1,F7,672,1.52044882560689
15,-1,F7,676,2.30042460100618
15,-1,F7,680,-1.64282824677079
15,-1,F7,684,0.773480492020933
15,-1,F7,688,-1.01636557650731
15,-1,F7,692,-1.81421803798048
15,-1,F7,696,3.02393783078458
15,-1,F7,700,-2.22372045622547
15,-1,F7,704,-0.614161418996166
15,-1,F7,708,-2.22599353486847
15,-1,F7,712,2.95189055683392
15,-1,F7,716,0.869941549923115
15,-1,F7,720,0.0674997468273726
15,-1,F7,724,1.81606675874832
15,-1,F7,728,-1.20799558758168
15,-1,F7,732,-2.2617965042673
15,-1,F7,736,0.534309987724646
15,-1,F7,740,1.85392683542464
15,-1,F7,744,-0.588223043643721
15,-1,F7,748,0.0292203265937631
15,-1,F7,752,0.455597515368627
15,-1,F7,756,-0.929174521367919
15,-1,F7,760,-0.233355192275022
15,-1,F7,764,0.420778639826626
15,-1,F7,768,-0.644630431416954
15,-1,F7,772,-1.42108876907544
15,-1,F7,776,0.688077462622397
15,-1,F7,780,1.52561147606368
15,-1,F7,784,0.448688059341769
15,-1,F7,788,-1.83681302235891
15,-1,F7,792,-1.80944997661509
15,-1,F7,796,1.44078416727793
15,-1,F7,800,-0.661122056802742
15,-1,F3,-200,-0.0691504894256217
15,-1,F3,-196,-1.6211928187107
15,-1,F3,-192,-0.325070216847826
15,-1,F3,-188,-0.281419558961053
15,-1,F3,-184,-0.250126580714821
15,-1,F3,-180,2.327146052183
15,-1,F3,-176,0.306394116968371
15,-1,F3,-172,1.82635048741555
15,-1,F3,-168,0.886852317670061
15,-1,F3,-164,-2.81690057412181
15,-1,F3,-160,2.17668087097573
15,-1,F3,-156,1.81359036020991
15,-1,F3,-152,-4.14850873515623
15,-1,F3,-148,-1.080114401527
15,-1,F3,-144,0.678308723726944
15,-1,F3,-140,-0.948618310260664
15,-1,F3,-136,0.542467530980236
15,-1,F3,-132,-0.161502277163015
15,-1,F3,-128,1.38350701101502
15,-1,F3,-124,1.06189177053125
15,-1,F3,-120,-1.56843434329881
15,-1,F3,-116,-2.07183003136923
15,-1,F3,-112,1.08009259826912
15,-1,F3,-108,0.093701249172522
15,-1,F3,-104,0.0909538902402193
15,-1,F3,-100,2.66566665594391
15,-1,F3,-96,-1.38372604684287
15,-1,F3,-92,1.35904768699519
15,-1,F3,-88,-3.50845878154401
15,-1,F3,-84,-3.01952396099363
15,-1,F3,-80,4.01059006876234
15,-1,F3,-76,2.12366221948206
15,-1,F3,-72,-0.686110458066003
15,-1,F3,-68,1.36931161302783
15,-1,F3,-64,-1.88283143254082
15,-1,F3,-60,-1.67424219525003
15,-1,F3,-56,-0.0371321663345598
15,-1,F3,-52,-2.94789887045411
15,-1,F3,-48,-0.119531199975642
15,-1,F3,-44,-0.260325017415984
15,-1,F3,-40,1.6479533784673
15,-1,F3,-36,-0.894011264268269
15,-1,F3,-32,-0.748730233823656
15,-1,F3,-28,-0.807423925859844
15,-1,F3,-24,-0.820690791062167
15,-1,F3,-20,-0.355490749011669
15,-1,F3,-16,-2.49023289906655
15,-1,F3,-12,-0.814180806244804
15,-1,F3,-8,-0.919675008269485
15,-1,F3,-4,1.18045802557663
15,-1,F3,0,0.751911328253215
15,-1,F3,4,-1.9124044706519
15,-1,F3,8,0.222905949207013
15,-1,F3,12,-1.1400414108383
15,-1,F3,16,-1.54641477689806
15,-1,F3,20,3.83585522963718
15,-1,F3,24,-0.607643333355068
15,-1,F3,28,-0.155489320496458
15,-1,F3,32,1.29996065534212
15,-1,F3,36,-1.51821537076533
15,-1,F3,40,-2.41487353039281
15,-1,F3,44,0.77390340439931
15,-1,F3,48,1.13305749045163
15,-1,F3,52,-3.46102227973072
15,-1,F3,56,1.21793228599724
15,-1,F3,60,-0.437322102859825
15,-1,F3,64,-1.93014555529683
15,-1,F3,68,-2.17683946725647
15,-1,F3,72,0.309298234060257
15,-1,F3,76,3.90622678103081
15,-1,F3,80,0.234061564289522
15,-1,F3,84,1.86382719143499
15,-1,F3,88,-0.396511818582579
15,-1,F3,92,-4.01428411615589
15,-1,F3,96,1.00988471849358
15,-1,F3,100,-0.0209007724261797
15,-1,F3,104,-0.853808556152263
15,-1,F3,108,0.185594146832708
15,-1,F3,112,1.15022545254009
15,-1,F3,116,-3.25620405231096
15,-1,F3,120,4.41407399484444
15,-1,F3,124,-2.28630911778026
15,-1,F3,128,-0.469007136972081
15,-1,F3,132,-1.1793062475734
15,-1,F3,136,-1.14120687037764
15,-1,F3,140,0.883765875585469
15,-1,F3,144,-2.36736913340156
15,-1,F3,148,-1.44536422681167
15,-1,F3,152,3.65624095254382
15,-1,F3,156,2.67346062490757
15,-1,F3,160,-2.80033102491365
15,-1,F3,164,3.32515715172628
15,-1,F3,168,-2.44894065054828
15,-1,F3,172,1.40501139714606
15,-1,F3,176,0.358239393621504
15,-1,F3,180,0.399777920392293
15,-1,F3,184,0.377872511780932
15,-1,F3,188,-4.82661075872875
15,-1,F3,192,-1.42643307544158
15,-1,F3,196,-0.620603451382995
15,-1,F3,200,-1.6263430711432
15,-1,F3,204,-2.09403676419538
15,-1,F3,208,2.76355496744011
15,-1,F3,212,-0.0277411735613981
15,-1,F3,216,0.846429643908023
15,-1,F3,220,-1.22380809724623
15,-1,F3,224,1.92080597872447
15,-1,F3,228,-0.081354118778012
15,-1,F3,232,-1.04920644784492
15,-1,F3,236,-3.91630485892382
15,-1,F3,240,0.534007027729328
15,-1,F3,244,-0.684723224908182
15,-1,F3,248,-0.635895894823718
15,-1,F3,252,0.284780493102551
15,-1,F3,256,3.08193293508434
15,-1,F3,260,0.748015095948179
15,-1,F3,264,-3.13162036649442
15,-1,F3,268,-2.48051210370201
15,-1,F3,272,0.395313140921315
15,-1,F3,276,0.573697998168364
15,-1,F3,280,-0.358019008371046
15,-1,F3,284,-0.981274038347525
15,-1,F3,288,2.97124328512771
15,-1,F3,292,0.469906431275315
15,-1,F3,296,2.40944305386527
15,-1,F3,300,1.09793312616033
15,-1,F3,304,-0.413086352151281
15,-1,F3,308,-1.158479625995
15,-1,F3,312,2.65791287877039
15,-1,F3,316,1.47691902592436
15,-1,F3,320,-2.00797572569443
15,-1,F3,324,2.82415683505585
15,-1,F3,328,1.07987271092194
15,-1,F3,332,0.159927891708876
15,-1,F3,336,-1.5309380885783
15,-1,F3,340,-3.35070706303837
15,-1,F3,344,-1.85521439044538
15,-1,F3,348,0.934779918954262
15,-1,F3,352,1.47009157840082
15,-1,F3,356,1.97900985657435
15,-1,F3,360,-0.277258338081354
15,-1,F3,364,1.5525136932532
15,-1,F3,368,2.0300392679323
15,-1,F3,372,0.091872577330637
15,-1,F3,376,1.89033434337813
15,-1,F3,380,0.947750598156414
15,-1,F3,384,-0.12832146146677
15,-1,F3,388,-2.87087423480794
15,-1,F3,392,-1.9132750318296
15,-1,F3,396,2.3524471158034
15,-1,F3,400,0.35242940216827
15,-1,F3,404,2.34371928023503
15,-1,F3,408,-0.246740046439555
15,-1,F3,412,1.28314508598353
15,-1,F3,416,-0.640947620884456
15,-1,F3,420,3.05471638407524
15,-1,F3,424,-0.771716369536743
15,-1,F3,428,-2.87878639738764
15,-1,F3,432,-1.79398028673106
15,-1,F3,436,-1.24223674188252
15,-1,F3,440,2.59076137968661
15,-1,F3,444,-2.25454734176993
15,-1,F3,448,0.299791418990674
15,-1,F3,452,0.218145641924269
15,-1,F3,456,0.81613725312859
15,-1,F3,460,1.81820099138513
15,-1,F3,464,0.239319155002881
15,-1,F3,468,-0.958802660430118
15,-1,F3,472,1.15025744647034
15,-1,F3,476,1.63888596915634
15,-1,F3,480,1.22545856913665
15,-1,F3,484,0.345218974703291
15,-1,F3,488,-3.76479029146668
15,-1,F3,492,0.190938879838683
15,-1,F3,496,2.13820589554844
15,-1,F3,500,-0.100289771946354
15,-1,F3,504,1.29678229077949
15,-1,F3,508,0.00657423113448652
15,-1,F3,512,0.79056106108305
15,-1,F3,516,1.44720369066787
15,-1,F3,520,1.31661978765298
15,-1,F3,524,-0.819893137218291
15,-1,F3,528,-0.949170664569087
15,-1,F3,532,-0.265478254827745
15,-1,F3,536,2.34544413683099
15,-1,F3,540,-1.27157607941771
15,-1,F3,544,-1.39901449122553
15,-1,F3,548,3.45926354370507
15,-1,F3,552,-0.534099883477789
15,-1,F3,556,-1.96833256701097
15,-1,F3,560,2.32061056579874
15,-1,F3,564,-0.897293457659006
15,-1,F3,568,0.537563920815508
15,-1,F3,572,-1.4397218273519
15,-1,F3,576,1.4586541993213
15,-1,F3,580,0.777449063101268
15,-1,F3,584,-2.95453593870641
15,-1,F3,588,-1.55887766467529
15,-1,F3,592,-3.56290219731552
15,-1,F3,596,-1.77380831605007
15,-1,F3,600,3.21800342054144
15,-1,F3,604,-1.03904584383452
15,-1,F3,608,1.30107654707375
15,-1,F3,612,-1.37893059692096
15,-1,F3,616,0.697553742869665
15,-1,F3,620,-1.04856931418306
15,-1,F3,624,-0.860425367095845
15,-1,F3,628,1.06100477562908
15,-1,F3,632,-0.754569015907934
15,-1,F3,636,-0.811295725714973
15,-1,F3,640,1.50610913827353
15,-1,F3,644,2.07106633621273
15,-1,F3,648,-1.05622045448829
15,-1,F3,652,-1.200146602076
15,-1,F3,656,1.70704002457945
15,-1,F3,660,2.53429683043457
15,-1,F3,664,-2.83037573418119
15,-1,F3,668,0.806383431678241
15,-1,F3,672,1.03887319053746
15,-1,F3,676,4.11672776570078
15,-1,F3,680,-2.6643940569432
15,-1,F3,684,-4.18672485833627
15,-1,F3,688,0.230097137022323
15,-1,F3,692,-0.0873693287881993
15,-1,F3,696,1.59270470926854
15,-1,F3,700,-0.473343236973961
15,-1,F3,704,0.573249735758412
15,-1,F3,708,-1.41097871206452
15,-1,F3,712,-2.23854961062977
15,-1,F3,716,-1.0176096645685
15,-1,F3,720,0.605222619914908
15,-1,F3,724,-3.43720105699125
15,-1,F3,728,0.417315689457917
15,-1,F3,732,1.45120241697427
15,-1,F3,736,-2.73803949093939
15,-1,F3,740,-1.80901519774467
15,-1,F3,744,-0.564050164614468
15,-1,F3,748,-0.317603057389196
15,-1,F3,752,-0.665416050590625
15,-1,F3,756,-2.62452016692275
15,-1,F3,760,-2.27504287772669
15,-1,F3,764,1.0560255417787
15,-1,F3,768,-0.943888542041516
15,-1,F3,772,1.83384414491507
15,-1,F3,776,-0.782954011510595
15,-1,F3,780,2.12561932344798
15,-1,F3,784,-2.37212523629963
15,-1,F3,788,1.16948308833429
15,-1,F3,792,-0.0606829733204903
15,-1,F3,796,-2.76898816397144
15,-1,F3,800,-0.126097263426044
15,-1,Fz,-200,-0.10098667387665
15,-1,Fz,-196,3.45685682099342
15,-1,Fz,-192,0.502769854711628
15,-1,Fz,-188,1.6296341464693
15,-1,Fz,-184,-2.88591522696307
15,-1,Fz,-180,0.797815122551997
15,-1,Fz,-176,2.28400084500822
15,-1,Fz,-172,0.476068659772856
15,-1,Fz,-168,-0.793658521803779
15,-1,Fz,-164,-0.383144856848188
15,-1,Fz,-160,4.29171392364405
15,-1,Fz,-156,-1.23015668478542
15,-1,Fz,-152,-1.5160256768502
15,-1,Fz,-148,-3.0778981270174
15,-1,Fz,-144,0.839057150433881
15,-1,Fz,-140,-0.078902909235604
15,-1,Fz,-136,-0.983799823242587
15,-1,Fz,-132,-0.317749258421353
15,-1,Fz,-128,1.55995008031795
15,-1,Fz,-124,2.67854249589165
15,-1,Fz,-120,0.659236519098201
15,-1,Fz,-116,-0.14406764185265
15,-1,Fz,-112,1.5385915670902
15,-1,Fz,-108,2.57631865652534
15,-1,Fz,-104,1.99290476888008
15,-1,Fz,-100,3.17271376568444
15,-1,Fz,-96,0.527068037253232
15,-1,Fz,-92,-2.84700708450208
15,-1,Fz,-88,-0.469115356591225
15,-1,Fz,-84,1.92941869041122
15,-1,Fz,-80,-1.52188812154736
15,-1,Fz,-76,1.2428173873345
15,-1,Fz,-72,-1.12195522483121
15,-1,Fz,-68,0.960603090617612
15,-1,Fz,-64,1.13423302392268
15,-1,Fz,-60,1.72393866920679
15,-1,Fz,-56,-0.785510728632446
15,-1,Fz,-52,-0.166928166334392
15,-1,Fz,-48,-1.53463164289859
15,-1,Fz,-44,-1.43092005663965
15,-1,Fz,-40,-1.94560848008399
15,-1,Fz,-36,-2.32809249907958
15,-1,Fz,-32,1.34290350675612
15,-1,Fz,-28,-2.2864068165012
15,-1,Fz,-24,0.525141025838972
15,-1,Fz,-20,2.08746306290001
15,-1,Fz,-16,1.44737003549466
15,-1,Fz,-12,-2.93299305623075
15,-1,Fz,-8,-1.56827853923831
15,-1,Fz,-4,0.0740691960232727
15,-1,Fz,0,1.07978253990599
15,-1,Fz,4,-0.809085544330703
15,-1,Fz,8,-2.11794733299919
15,-1,Fz,12,2.5137477542134
15,-1,Fz,16,3.31339325809286
15,-1,Fz,20,4.30253438521819
15,-1,Fz,24,-0.113405138537764
15,-1,Fz,28,-0.566138622569961
15,-1,Fz,32,1.02951119130882
15,-1,Fz,36,-0.241658957564837
15,-1,Fz,40,3.95091621867765
15,-1,Fz,44,0.719979865930508
15,-1,Fz,48,0.322760489518396
15,-1,Fz,52,-0.484495032490498
15,-1,Fz,56,2.02145442309303
15,-1,Fz,60,1.4201929701389
15,-1,Fz,64,1.55091182569675
15,-1,Fz,68,3.08304955843221
15,-1,Fz,72,-0.540301275184196
15,-1,Fz,76,-0.774363996379763
15,-1,Fz,80,-0.940628390744822
15,-1,Fz,84,-0.16279450369165
15,-1,Fz,88,0.0789755316266776
15,-1,Fz,92,-2.35613373610718
15,-1,Fz,96,0.864354170101039
15,-1,Fz,100,1.75916517249435
15,-1,Fz,104,1.81650694658035
15,-1,Fz,108,-0.833207274991762
15,-1,Fz,112,0.394035214288946
15,-1,Fz,116,1.86589122314286
15,-1,Fz,120,0.826782788518
15,-1,Fz,124,0.441502412368203
15,-1,Fz,128,-1.3014129594673
15,-1,Fz,132,-1.79579883091913
15,-1,Fz,136,2.48189097620144
15,-1,Fz,140,0.161437673998505
15,-1,Fz,144,2.02760866144419
15,-1,Fz,148,-1.91327833014923
15,-1,Fz,152,0.530877952236625
15,-1,Fz,156,1.55749573567681
15,-1,Fz,160,-2.87909680543755
15,-1,Fz,164,0.17661669540511
15,-1,Fz,168,2.60035950146466
15,-1,Fz,172,-0.232673983578202
15,-1,Fz,176,2.94561935689572
15,-1,Fz,180,-0.454708128941062
15,-1,Fz,184,0.348155485940922
15,-1,Fz,188,-2.23527328353219
15,-1,Fz,192,-3.46897323384907
15,-1,Fz,196,-1.47715990964549
15,-1,Fz,200,3.09617978344826
15,-1,Fz,204,-0.920958371034452
15,-1,Fz,208,0.287892791353476
15,-1,Fz,212,-0.628910953948763
15,-1,Fz,216,1.55972581489152
15,-1,Fz,220,-1.83168289198964
15,-1,Fz,224,-0.500072593895607
15,-1,Fz,228,-0.779136684748324
15,-1,Fz,232,0.0856335394501641
15,-1,Fz,236,-0.851316988529303
15,-1,Fz,240,-1.24351040990431
15,-1,Fz,244,1.0723532315215
15,-1,Fz,248,0.807540849331622
15,-1,Fz,252,2.29083625206441
15,-1,Fz,256,-1.74698981507036
15,-1,Fz,260,-0.430756230216002
15,-1,Fz,264,-1.35733702275221
15,-1,Fz,268,0.0732161471138456
15,-1,Fz,272,2.48201805721006
15,-1,Fz,276,-1.4760505136204
15,-1,Fz,280,-1.71122069531891
15,-1,Fz,284,-0.152622355108827
15,-1,Fz,288,-1.07004763443036
15,-1,Fz,292,3.26466283797979
15,-1,Fz,296,0.898719450949741
15,-1,Fz,300,1.63060792473068
15,-1,Fz,304,1.84685530453713
15,-1,Fz,308,-0.444974593675393
15,-1,Fz,312,-0.273871378625986
15,-1,Fz,316,1.36536714170458
15,-1,Fz,320,-1.98907702966289
15,-1,Fz,324,1.22661001784392
15,-1,Fz,328,1.08874207459561
15,-1,Fz,332,0.548569753367798
15,-1,Fz,336,-2.15236883632661
15,-1,Fz,340,-1.50277044334825
15,-1,Fz,344,-0.30927787429356
15,-1,Fz,348,-0.263903608520152
15,-1,Fz,352,-0.115979337200182
15,-1,Fz,356,-5.8790789383157
15,-1,Fz,360,0.581540288869182
15,-1,Fz,364,-0.728131585957391
15,-1,Fz,368,1.4003588473674
15,-1,Fz,372,-2.07277661548236
15,-1,Fz,376,-3.59855126523267
15,-1,Fz,380,-2.15997362859416
15,-1,Fz,384,0.0167830997541642
15,-1,Fz,388,0.675270838150662
15,-1,Fz,392,1.35064357020354
15,-1,Fz,396,-0.0359885602719688
15,-1,Fz,400,1.88940832498329
15,-1,Fz,404,1.05901632959584
15,-1,Fz,408,-1.14062971527897
15,-1,Fz,412,1.98205017138283
15,-1,Fz,416,0.533864769417005
15,-1,Fz,420,-1.55657013121681
15,-1,Fz,424,4.24658899596732
15,-1,Fz,428,1.23047644408522
15,-1,Fz,432,-0.850826446593484
15,-1,Fz,436,-1.81479918731147
15,-1,Fz,440,1.88064967820236
15,-1,Fz,444,1.40110694437725
15,-1,Fz,448,2.21470728517746
15,-1,Fz,452,1.22364174873741
15,-1,Fz,456,-1.81190765339891
15,-1,Fz,460,1.27992011356081
15,-1,Fz,464,1.2710429356349
15,-1,Fz,468,0.825764967148793
15,-1,Fz,472,3.68111824127434
15,-1,Fz,476,-3.99601908783579
15,-1,Fz,480,-1.12555312223937
15,-1,Fz,484,2.31899362539165
15,-1,Fz,488,-0.345247643957112
15,-1,Fz,492,-0.503477613576917
15,-1,Fz,496,4.72246440636825
15,-1,Fz,500,0.434795296078198
15,-1,Fz,504,-2.38333654795513
15,-1,Fz,508,1.51008289504113
15,-1,Fz,512,0.617097555794598
15,-1,Fz,516,2.45258736917671
15,-1,Fz,520,2.36355618724967
15,-1,Fz,524,1.02120562202717
15,-1,Fz,528,1.87244543894057
15,-1,Fz,532,1.41850321895133
15,-1,Fz,536,-1.83395924392301
15,-1,Fz,540,1.97263234623675
15,-1,Fz,544,2.63058066226565
15,-1,Fz,548,0.546973551704834
15,-1,Fz,552,-0.859160790619155
15,-1,Fz,556,3.51883071585579
15,-1,Fz,560,-1.64365964310107
15,-1,Fz,564,-1.58754120338595
15,-1,Fz,568,0.442536829816429
15,-1,Fz,572,1.96852214957343
15,-1,Fz,576,-1.60996771905385
15,-1,Fz,580,1.88590040617556
15,-1,Fz,584,0.892958330918752
15,-1,Fz,588,-1.00694311437373
15,-1,Fz,592,-1.07669428698075
15,-1,Fz,596,2.61210692768545
15,-1,Fz,600,-0.0953364957587495
15,-1,Fz,604,1.95092566622253
15,-1,Fz,608,-0.0790257788672293
15,-1,Fz,612,1.42005832046649
15,-1,Fz,616,0.532410930178191
15,-1,Fz,620,-1.22450061877008
15,-1,Fz,624,-1.44730358768466
15,-1,Fz,628,-1.04879736671802
15,-1,Fz,632,-0.240089328878976
15,-1,Fz,636,0.89788221413958
15,-1,Fz,640,-0.108764426408783
15,-1,Fz,644,-1.032127503907
15,-1,Fz,648,-0.992784741103016
15,-1,Fz,652,2.73691303656031
15,-1,Fz,656,-0.48059305157262
15,-1,Fz,660,-0.224151627941413
15,-1,Fz,664,-1.29527148536972
15,-1,Fz,668,-1.10353773042328
15,-1,Fz,672,-0.92333632715342
15,-1,Fz,676,-2.15958737640712
15,-1,Fz,680,-1.76992141143236
15,-1,Fz,684,1.87833640480772
15,-1,Fz,688,-0.447343106603807
15,-1,Fz,692,0.31722416889427
15,-1,Fz,696,-0.19044581394016
15,-1,Fz,700,3.10346340949266
15,-1,Fz,704,-0.771392129514182
15,-1,Fz,708,0.440393051269631
15,-1,Fz,712,0.3702448415876
15,-1,Fz,716,2.10153013146118
15,-1,Fz,720,-1.30719257160459
15,-1,Fz,724,1.51561083597754
15,-1,Fz,728,-1.3012793054567
15,-1,Fz,732,-1.49092726148662
15,-1,Fz,736,-2.13250647839779
15,-1,Fz,740,-2.63055262451271
15,-1,Fz,744,1.18050572051343
15,-1,Fz,748,0.39462119560064
15,-1,Fz,752,-0.0291599456962247
15,-1,Fz,756,-1.41811751885795
15,-1,Fz,760,-0.411110531393591
15,-1,Fz,764,-0.173287624171168
15,-1,Fz,768,-0.963028122765446
15,-1,Fz,772,1.52516903433603
15,-1,Fz,776,2.6986602875271
15,-1,Fz,780,1.99114189078161
15,-1,Fz,784,2.01379073232367
15,-1,Fz,788,-0.256077365920912
15,-1,Fz,792,0.391995742860354
15,-1,Fz,796,1.39547453735546
15,-1,Fz,800,-0.243438109562362
15,-1,F4,-200,-1.74160822221216
15,-1,F4,-196,0.446818155182415
15,-1,F4,-192,1.44577930259614
15,-1,F4,-188,0.144068255364691
15,-1,F4,-184,-1.36520851831678
15,-1,F4,-180,1.68141720911463
15,-1,F4,-176,0.232773533791809
15,-1,F4,-172,-1.54026764259641
15,-1,F4,-168,2.41333668722222
15,-1,F4,-164,0.751354157149866
15,-1,F4,-160,-3.40149870795846
15,-1,F4,-156,-5.17848110987924
15,-1,F4,-152,0.81978587422037
15,-1,F4,-148,1.53399555837166
15,-1,F4,-144,0.103984776561404
15,-1,F4,-140,-2.59378315749618
15,-1,F4,-136,3.49181630082594
15,-1,F4,-132,1.31098448374662
15,-1,F4,-128,0.266004149378277
15,-1,F4,-124,-0.945073626998263
15,-1,F4,-120,-1.07184352664903
15,-1,F4,-116,0.645191946166429
15,-1,F4,-112,-0.738008433051066
15,-1,F4,-108,1.66760154966247
15,-1,F4,-104,2.14381785268693
15,-1,F4,-100,-0.478581531156363
15,-1,F4,-96,0.907840301080019
15,-1,F4,-92,-1.13764686148227
15,-1,F4,-88,-3.19908668372356
15,-1,F4,-84,2.19523347260864
15,-1,F4,-80,1.83994407409564
15,-1,F4,-76,4.10455249225325
15,-1,F4,-72,1.5955435950318
15,-1,F4,-68,-0.254333544726503
15,-1,F4,-64,-1.84418363441338
15,-1,F4,-60,1.05796067758105
15,-1,F4,-56,-1.86343168451193
15,-1,F4,-52,-2.17321365923332
15,-1,F4,-48,-0.3476323836327
15,-1,F4,-44,2.08997853592561
15,-1,F4,-40,-0.249037088113587
15,-1,F4,-36,-0.811975576271131
15,-1,F4,-32,-1.07785717979789
15,-1,F4,-28,-0.689522580226175
15,-1,F4,-24,0.525594200409119
15,-1,F4,-20,1.73370109280689
15,-1,F4,-16,1.96306372140983
15,-1,F4,-12,-1.30342992564843
15,-1,F4,-8,-2.24390774069267
15,-1,F4,-4,-0.558378016505946
15,-1,F4,0,2.73625980915557
15,-1,F4,4,2.85267290699417
15,-1,F4,8,0.150100269098412
15,-1,F4,12,-0.536393052230114
15,-1,F4,16,-1.24200688421312
15,-1,F4,20,-0.900571425757762
15,-1,F4,24,-0.536412098909827
15,-1,F4,28,-2.41181219558152
15,-1,F4,32,2.45889554162094
15,-1,F4,36,-0.735195973851425
15,-1,F4,40,-1.97827824705773
15,-1,F4,44,-1.95651364131378
15,-1,F4,48,-0.898372843086831
15,-1,F4,52,0.57480768157081
15,-1,F4,56,0.483328745632263
15,-1,F4,60,-1.51628012260716
15,-1,F4,64,-1.25634196174059
15,-1,F4,68,0.584772985463639
15,-1,F4,72,-1.30661972726132
15,-1,F4,76,-0.0972973712399876
15,-1,F4,80,0.914714073270755
15,-1,F4,84,0.977354183003214
15,-1,F4,88,-0.472584763721997
15,-1,F4,92,-1.2462257098536
